0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0566801498415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0521065462112,0.0311054543253,0.023692325866,0.0,0.0,0.0,0.0,0.0273924140302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0668703724606,0.0,0.151915382182,0.0,0.0,0.0,0.0582568897005,0.110705123299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14950473996,0.0,0.0,0.0,0.0,0.0748265740823,0.0,0.0,0.0,0.0,0.024417607617,0.0734640876867,0.0,0.0,0.0,0.068510169744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166057684948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0576684211822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332115369896,0.0,0.0,0.0,0.0,0.0,0.0426983691254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0230004294529,0.0,0.210048202964,0.0,0.0,0.0,0.0,0.0,0.0428759098876,0.0,0.0,0.0374847092259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0302548811495,0.0,0.0,0.0,0.0,0.0,0.0,0.246083730761,0.0,0.141032888162,0.0,0.0,0.0791853485304,0.0,0.0,0.0,0.046658181488,0.0,0.0,0.0,0.0,0.0352041588008,0.0,0.0,0.0348630724021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0724735153337,0.0,0.0,0.0,0.102493028298,0.0,0.0,0.0,0.0,0.0,0.0,0.0525942936274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542342127988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191746898212,0.0533522969053,0.0,0.0,0.0,0.0,0.184834814133,0.0,0.0,0.0908117572039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267626191768,0.0,0.0,0.0,0.529872826063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0838517450645,0.0,0.0,0.0,0.0,0.0,0.0799113590547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818853149084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098241051275,0.0,0.0,0.0,0.0324885874583,0.0,0.0,0.0561377435857,0.0285839399251,0.0,0.0,0.0,0.037604660602,0.0,0.0,0.0,0.0,0.0,0.0431920082893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0315942343846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0652903197421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332115369896,0.0,0.074263254346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0622109086506,0.109198860959,0.0,0.0,0.0,0.0,0.298815958781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01653462333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426983691254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435463627886,0.0,0.0747317968764,0.0,0.0,0.0,0.0,0.0,0.282617872714,0.0,0.138501683507,0.0,0.0,0.0,0.0,0.419766011535,0.152384982629,0.0,0.0,0.0,0.0831914848287,0.0,0.0,0.297053017384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0716258427188,0.0,0.0,0.0,0.0,0.0934702235305,0.0390723964584,0.145097312751,0.0,0.0,0.121271386524,0.682432212263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245878660949,0.0,0.0,0.0,0.194562715546,0.0429655148127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109944254329,0.0,0.0652588013624,0.0,0.0,0.0,0.0,0.0,0.0476889878839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303812068812,0.0,0.0,0.0,0.0,0.0,0.0,0.0494402168821,0.0396246838705,0.0,0.0,0.0,0.0,0.0382856233561,0.0,0.0,0.0,0.0,0.0,0.0,0.46968206038,0.0,0.0346254208766,0.0,0.0,0.0,0.0307698948407,0.0,0.0,0.0,0.0306386793395,0.0,0.0594106034768,0.191746898212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333788505775,0.0,0.0,0.0,0.0714874351639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0470466826274,0.0,0.0,0.0726660084094,0.0,0.0,0.0,0.0,0.0,0.0299458344242,0.0,0.0,0.0,0.0,0.0605348857223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0513484973625,0.0,0.0,0.0,0.0,0.0,0.043608884519,0.0,0.0,0.0,0.0,0.0,0.0364543978079,0.0,0.0,0.0,0.0,0.0387387234277,0.0,0.0,0.0,0.0,0.0,0.0559383193548,0.0,0.0,0.0,0.0,0.0,0.0660934288974,0.0,0.0,0.0,0.221410246597,0.0,0.0,0.0,0.0,0.0,0.0,0.045619554505,0.0,0.0,0.029824840659,0.0,0.0,0.0501633723923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332115369896,0.0,0.0,0.0,0.0,0.0495088362307,0.0,0.0,0.0729087956157,0.0,0.0309699179319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0311054543253,0.153873637145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153739542447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0405743502024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955991325232,0.0,0.0573807963407,0.0,0.0,0.0,0.0,0.0,0.0909535398932,0.0,0.0699384014438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146053837576,0.0411938417581,0.0,0.0,0.0,0.0,0.0,0.664230739792,0.0,0.813513191981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502111243044,0.0,0.0,0.0,0.0,0.149463593753,0.387309749081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0723778406843,1.07103988571,0.0,0.0,0.0235726668896,0.0,0.037604660602,0.0,0.0418980610051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0712130102156,0.0,0.0,0.0,0.0454058786019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225627963612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0991752185793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323064201234,0.332115369896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124266192703,0.0,0.0901126570662,0.0,0.0,0.0,0.0503552024322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166057684948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15048138927,0.254720860969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085315420913,0.0,0.0,0.0,0.0,0.0541140925786,0.0,0.0,0.977721175652,0.0,0.7859284102,0.0,0.0388711638941,0.0,0.0,0.0,0.0,0.0,0.0,0.043608884519,0.0,0.0,0.0,0.0,0.0582568897005,0.0,0.0,0.0481883626312,0.0,0.0,0.116216170283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0439897553706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0320693623146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208661731027,0.0,0.0,0.257431842932,0.17150363955,0.0,0.0,0.0,0.0,0.507314607336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0724735153337,0.0684293317575,0.0,0.0,0.0,0.0,0.0,0.0,0.813513191981,0.0,0.0,0.0,0.0528433603415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156560686793,0.0,0.0,0.0,0.0,0.0,0.55573530838,0.0,0.0,0.0,0.0,0.058482255686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0784787729758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159543063095,0.0,0.0,0.0,0.5325693973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58877762189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0363996203197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0353034655109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0347198969619,0.0,0.0,0.0,0.045619554505,0.0645157926904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0493038298171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188291716142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123928665074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191746898212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102222953972,0.0833550867268,0.0,0.0597461238729,0.0407265997062,0.3969537917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0979354796132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113914632083,0.0,0.0903903546646,0.0,0.0,0.0,0.0,0.0,0.0,0.177523132433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102870536126,0.112275487171,0.0,0.0,0.034438759566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058557960903,0.0,0.0,0.0,0.0,0.0,0.0773897530561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0698867673271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0702768360347,0.0,0.0,0.0,0.0,0.0,0.0,0.23484103019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0287440752953,0.0785535740473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.210048202964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138501683507,0.0,0.0755980024551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621330963517,0.0,0.0,0.0,0.441595537893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0903903546646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
